192.168.0.174,192.168.0.174,51974,5355,51,1
192.168.1.11,192.168.1.11,62431,5355,55,1
192.168.1.11,192.168.1.11,62495,5355,110,2
192.168.1.11,192.168.1.11,55054,5355,110,2
192.168.1.11,192.168.1.11,63855,5355,110,2
192.168.0.178,192.168.0.178,138,138,229,1
192.168.0.178,192.168.0.178,58037,5355,102,2
192.168.1.11,192.168.1.11,50086,5355,110,2
192.168.1.11,192.168.1.11,55672,5355,110,2
192.168.1.11,192.168.1.11,53691,5355,110,2
192.168.1.11,192.168.1.11,59538,5355,55,1
192.168.0.173,192.168.0.173,49478,5355,50,1
192.168.0.11,192.168.0.11,53738,5355,55,1
192.168.0.11,192.168.0.11,49458,5355,55,1
192.168.0.10,192.168.0.10,49535,137,78,1
192.168.0.14,192.168.0.14,52858,5355,104,2
192.168.0.11,192.168.0.11,64572,5355,55,1
192.168.0.11,192.168.0.11,63571,5355,55,1
192.168.0.11,192.168.0.11,60592,5355,55,1
192.168.1.182,192.168.1.182,138,138,503,2
192.168.0.12,192.168.0.12,138,138,229,1
192.168.0.14,192.168.0.14,62123,5355,104,2
192.168.0.10,192.168.0.10,51294,137,78,1
192.168.1.11,192.168.1.11,63950,5355,110,2
192.168.1.11,192.168.1.11,58556,5355,110,2
192.168.0.10,192.168.0.10,138,138,202,1
192.168.0.14,192.168.0.14,138,138,238,1
65.52.108.225,65.52.108.225,443,1924,184,4
192.168.1.11,192.168.1.11,53670,5355,110,2
192.168.1.11,192.168.1.11,49154,5355,55,1
192.168.1.11,192.168.1.11,63476,5355,110,2
192.168.1.11,192.168.1.11,54758,5355,55,1
192.168.1.11,192.168.1.11,54241,5355,58,1
192.168.1.11,192.168.1.11,62543,5355,58,1
192.168.1.11,192.168.1.11,138,138,5050,25
192.168.1.11,192.168.1.11,49919,5355,52,1
192.168.1.11,192.168.1.11,59121,5355,52,1
192.168.1.11,192.168.1.11,49715,5355,110,2
192.168.1.11,192.168.1.11,61038,5355,55,1
192.168.1.11,192.168.1.11,61779,5355,110,2
192.168.1.11,192.168.1.11,61305,5355,55,1
192.168.1.11,192.168.1.11,64090,5355,110,2
192.168.1.11,192.168.1.11,56536,5355,110,2
192.168.1.14,192.168.1.14,62079,5355,55,1
192.168.1.11,192.168.1.11,54581,5355,55,1
192.168.1.11,192.168.1.11,60839,5355,110,2
192.168.1.11,192.168.1.11,50864,5355,110,2
192.168.1.11,192.168.1.11,60466,5355,110,2
192.168.1.11,192.168.1.11,58016,5355,110,2
192.168.1.14,192.168.1.14,60192,5355,55,1
192.168.1.14,192.168.1.14,52477,5355,55,1
192.168.1.14,192.168.1.14,57407,5355,55,1
192.168.1.11,192.168.1.11,52406,5355,164,3
192.168.1.11,192.168.1.11,57495,5355,110,2
192.168.1.11,192.168.1.11,53281,5355,110,2
192.168.1.14,192.168.1.14,56558,5355,55,1
192.168.1.14,192.168.1.14,64671,5355,55,1
192.168.1.14,192.168.1.14,57756,5355,55,1
192.168.1.14,192.168.1.14,51591,5355,55,1
192.168.1.11,192.168.1.11,55144,5355,61,1
192.168.0.173,192.168.0.173,56413,5355,108,2
192.168.1.11,192.168.1.11,64643,5355,110,2
192.168.1.11,192.168.1.11,58365,5355,55,1
192.168.1.11,192.168.1.11,60743,5355,110,2
192.168.0.178,192.168.0.178,138,138,229,1
192.168.1.252,192.168.1.252,138,138,241,1
192.168.1.11,192.168.1.11,53068,5355,53,1
192.168.0.179,192.168.0.179,138,138,229,1
192.168.1.11,192.168.1.11,53853,5355,110,2
192.168.1.11,192.168.1.11,64074,5355,110,2
192.168.1.11,192.168.1.11,61033,5355,110,2
192.168.1.11,192.168.1.11,58470,5355,53,1
192.168.1.11,192.168.1.11,60679,5355,110,2
192.168.1.11,192.168.1.11,52024,5355,110,2
192.168.1.11,192.168.1.11,62386,5355,110,2
192.168.1.11,192.168.1.11,52503,5355,55,1
192.168.1.14,192.168.1.14,63979,5355,58,1
192.168.1.11,192.168.1.11,52233,5355,53,1
192.168.1.11,192.168.1.11,62735,5355,110,2
192.168.1.11,192.168.1.11,57754,5355,55,1
192.168.1.11,192.168.1.11,52500,5355,110,2
192.168.0.173,192.168.0.173,138,138,233,1
192.168.0.174,192.168.0.174,63380,5355,102,2
192.168.1.11,192.168.1.11,58882,5355,55,1
192.168.1.11,192.168.1.11,56924,5355,110,2
192.168.1.11,192.168.1.11,57810,5355,110,2
192.168.1.11,192.168.1.11,52169,5355,106,2
192.168.1.11,192.168.1.11,57675,5355,106,2
192.168.1.11,192.168.1.11,51541,5355,108,2
192.168.1.11,192.168.1.11,64882,5355,108,2
192.168.1.11,192.168.1.11,63868,5355,108,2
192.168.1.11,192.168.1.11,55564,5355,100,2
192.168.1.11,192.168.1.11,56914,5355,100,2
192.168.1.11,192.168.1.11,52885,5355,100,2
192.168.1.11,192.168.1.11,53450,5355,100,2
192.168.1.11,192.168.1.11,52512,5355,106,2
192.168.1.11,192.168.1.11,52098,5355,53,1
192.168.1.11,192.168.1.11,56058,5355,110,2
192.168.1.11,192.168.1.11,51351,5355,55,1
192.168.1.11,192.168.1.11,57188,5355,110,2
192.168.1.11,192.168.1.11,58061,5355,55,1
192.168.1.11,192.168.1.11,53678,5355,52,1
192.168.1.11,192.168.1.11,50488,5355,122,2
192.168.1.11,192.168.1.11,53196,5355,52,1
192.168.1.11,192.168.1.11,63492,5355,52,1
192.168.0.11,192.168.0.11,138,138,229,1
192.168.1.11,192.168.1.11,52958,5355,104,2
192.168.1.11,192.168.1.11,51063,5355,52,1
192.168.1.11,192.168.1.11,62260,5355,180,3
192.168.1.11,192.168.1.11,60029,5355,58,1
192.168.1.11,192.168.1.11,60947,5355,58,1
192.168.1.11,192.168.1.11,63717,5355,58,1
192.168.1.11,192.168.1.11,53249,5355,108,2
192.168.1.11,192.168.1.11,49270,5355,54,1
192.168.1.11,192.168.1.11,62778,5355,108,2
192.168.1.11,192.168.1.11,51647,5355,108,2
192.168.1.11,192.168.1.11,53329,5355,52,1
192.168.1.11,192.168.1.11,63053,5355,61,1
192.168.1.11,192.168.1.11,61460,5355,61,1
192.168.1.11,192.168.1.11,64548,5355,50,1
192.168.1.11,192.168.1.11,64767,5355,100,2
192.168.1.11,192.168.1.11,50108,5355,50,1
192.168.1.11,192.168.1.11,53714,5355,100,2
192.168.1.11,192.168.1.11,49158,5355,58,1
192.168.1.11,192.168.1.11,55446,5355,52,1
192.168.1.11,192.168.1.11,61526,5355,53,1
192.168.1.11,192.168.1.11,56209,5355,106,2
192.168.1.11,192.168.1.11,63298,5355,52,1
192.168.1.11,192.168.1.11,49206,5355,52,1
192.168.1.11,192.168.1.11,49522,5355,52,1
192.168.1.11,192.168.1.11,62865,5355,52,1
192.168.0.173,192.168.0.173,65415,5355,50,1
192.168.1.11,192.168.1.11,60367,5355,55,1
192.168.1.11,192.168.1.11,59729,5355,110,2
192.168.1.11,192.168.1.11,49326,5355,110,2
192.168.1.11,192.168.1.11,56772,5355,110,2
192.168.1.11,192.168.1.11,54205,5355,53,1
192.168.1.11,192.168.1.11,57818,5355,106,2
192.168.1.11,192.168.1.11,49919,5355,122,2
192.168.1.11,192.168.1.11,51396,5355,122,2
192.168.1.11,192.168.1.11,62518,5355,61,1
192.168.1.11,192.168.1.11,59642,5355,104,2
192.168.1.11,192.168.1.11,61081,5355,52,1
192.168.1.11,192.168.1.11,53636,5355,58,1
192.168.1.11,192.168.1.11,51483,5355,122,2
192.168.1.11,192.168.1.11,49293,5355,58,1
192.168.1.11,192.168.1.11,56761,5355,58,1
192.168.1.11,192.168.1.11,63168,5355,52,1
192.168.0.10,192.168.0.10,137,137,624,8
192.168.1.11,192.168.1.11,54307,5355,52,1
192.168.1.11,192.168.1.11,55951,5355,52,1
192.168.1.11,192.168.1.11,49686,5355,55,1
192.168.1.11,192.168.1.11,57083,5355,55,1
192.168.1.11,192.168.1.11,52993,5355,58,1
192.168.1.11,192.168.1.11,61732,5355,58,1
192.168.1.11,192.168.1.11,57777,5355,61,1
192.168.0.14,192.168.0.14,63775,5355,61,1
192.168.1.11,192.168.1.11,50263,5355,55,1
192.168.1.11,192.168.1.11,54143,5355,55,1
192.168.0.14,192.168.0.14,137,137,780,10
192.168.1.11,192.168.1.11,60171,5355,122,2
192.168.1.11,192.168.1.11,54186,5355,52,1
192.168.1.11,192.168.1.11,57770,5355,52,1
192.168.1.11,192.168.1.11,56747,5355,55,1
192.168.1.11,192.168.1.11,58405,5355,55,1
192.168.1.11,192.168.1.11,59280,5355,110,2
192.168.1.11,192.168.1.11,56004,5355,55,1
192.168.1.11,192.168.1.11,56518,5355,110,2
192.168.1.11,192.168.1.11,55489,5355,110,2
192.168.1.11,192.168.1.11,50623,5355,55,1
192.168.1.11,192.168.1.11,58694,5355,55,1
192.168.1.250,192.168.1.250,52959,5355,122,2
192.168.1.11,192.168.1.11,65381,5355,52,1
192.168.1.11,192.168.1.11,59825,5355,58,1
192.168.1.11,192.168.1.11,57901,5355,58,1
192.168.1.11,192.168.1.11,138,138,5858,29
192.168.1.11,192.168.1.11,51906,5355,52,1
192.168.1.11,192.168.1.11,60699,5355,52,1
192.168.1.11,192.168.1.11,57747,5355,52,1
192.168.1.11,192.168.1.11,62087,5355,52,1
192.168.1.14,192.168.1.14,50034,5355,55,1
192.168.1.11,192.168.1.11,58416,5355,55,1
192.168.1.11,192.168.1.11,53885,5355,110,2
192.168.1.11,192.168.1.11,55720,5355,110,2
192.168.1.11,192.168.1.11,50738,5355,110,2
192.168.0.178,192.168.0.178,61725,5355,51,1
192.168.1.11,192.168.1.11,56605,5355,110,2
192.168.1.11,192.168.1.11,61921,5355,110,2
192.168.1.11,192.168.1.11,55419,5355,110,2
192.168.1.14,192.168.1.14,64409,5355,61,1
192.168.1.11,192.168.1.11,51466,5355,58,1
192.168.1.11,192.168.1.11,52207,5355,58,1
192.168.1.11,192.168.1.11,51271,5355,52,1
192.168.1.14,192.168.1.14,54705,5355,55,1
192.168.1.14,192.168.1.14,58091,5355,55,1
192.168.1.14,192.168.1.14,63011,5355,55,1
192.168.1.14,192.168.1.14,58902,5355,55,1
192.168.1.11,192.168.1.11,57789,5355,110,2
192.168.1.11,192.168.1.11,55039,5355,110,2
192.168.1.11,192.168.1.11,56974,5355,110,2
192.168.1.11,192.168.1.11,56949,5355,55,1
192.168.1.11,192.168.1.11,65072,5355,110,2
192.168.1.11,192.168.1.11,59514,5355,110,2
192.168.1.11,192.168.1.11,59287,5355,55,1
192.168.1.14,192.168.1.14,52909,5355,55,1
192.168.1.14,192.168.1.14,53350,5355,55,1
192.168.1.14,192.168.1.14,53867,5355,55,1
192.168.1.11,192.168.1.11,59404,5355,162,3
192.168.1.11,192.168.1.11,56961,5355,55,1
192.168.1.11,192.168.1.11,59174,5355,110,2
192.168.0.173,192.168.0.173,53665,5355,52,1
192.168.0.1,192.168.0.1,67,68,328,1
192.168.0.173,192.168.0.173,138,138,233,1
192.168.1.11,192.168.1.11,58118,5355,55,1
192.168.1.11,192.168.1.11,61668,5355,110,2
192.168.1.11,192.168.1.11,51512,5355,110,2
192.168.1.11,192.168.1.11,55282,5355,110,2
192.168.0.176,192.168.0.176,138,138,229,1
192.168.1.14,192.168.1.14,63110,5355,58,1
192.168.1.11,192.168.1.11,54282,5355,55,1
192.168.1.11,192.168.1.11,56735,5355,110,2
192.168.1.11,192.168.1.11,60072,5355,55,1
192.168.1.11,192.168.1.11,57860,5355,110,2
192.168.0.173,192.168.0.173,55316,5355,50,1
192.168.0.12,192.168.0.12,51770,5355,110,2
192.168.0.179,192.168.0.179,138,138,229,1
192.168.1.11,192.168.1.11,65262,5355,110,2
192.168.1.11,192.168.1.11,56457,5355,110,2
192.168.1.14,192.168.1.14,61210,5355,52,1
192.168.1.14,192.168.1.14,56123,5355,52,1
192.168.0.11,192.168.0.11,52191,5355,55,1
192.168.0.12,192.168.0.12,68,67,328,1
192.168.1.182,192.168.1.182,138,138,503,2
192.168.0.14,192.168.0.14,63764,5355,110,2
192.168.0.12,192.168.0.12,138,138,229,1
192.168.1.11,192.168.1.11,52067,5355,110,2
192.168.1.11,192.168.1.11,63211,5355,55,1
192.168.1.11,192.168.1.11,54485,5355,110,2
192.168.1.11,192.168.1.11,55786,5355,55,1
192.168.0.11,192.168.0.11,57904,5355,55,1
192.168.0.11,192.168.0.11,58327,5355,55,1
192.168.0.11,192.168.0.11,56833,5355,55,1
192.168.0.11,192.168.0.11,54406,5355,55,1
192.168.0.11,192.168.0.11,62202,5355,55,1
192.168.0.11,192.168.0.11,63083,5355,55,1
192.168.1.11,192.168.1.11,55823,5355,110,2
192.168.1.11,192.168.1.11,57930,5355,110,2
192.168.1.11,192.168.1.11,64120,5355,110,2
192.168.1.11,192.168.1.11,55290,5355,55,1
192.168.1.11,192.168.1.11,61800,5355,110,2
192.168.1.11,192.168.1.11,55247,5355,110,2
192.168.1.11,192.168.1.11,56415,5355,55,1
192.168.0.178,192.168.0.178,138,138,229,1
192.168.1.14,192.168.1.14,50782,5355,55,1
192.168.0.11,192.168.0.11,50643,5355,110,2
192.168.1.14,192.168.1.14,138,138,241,1
192.168.1.14,192.168.1.14,61278,5355,55,1
192.168.1.11,192.168.1.11,53808,5355,110,2
192.168.1.14,192.168.1.14,51560,5355,55,1
192.168.1.14,192.168.1.14,58619,5355,55,1
192.168.1.14,192.168.1.14,58324,5355,55,1
192.168.1.11,192.168.1.11,49794,5355,110,2
192.168.1.11,192.168.1.11,49391,5355,55,1
192.168.1.11,192.168.1.11,57606,5355,110,2
192.168.1.11,192.168.1.11,54395,5355,55,1
192.168.1.11,192.168.1.11,56751,5355,55,1
192.168.1.11,192.168.1.11,64292,5355,110,2
192.168.1.11,192.168.1.11,55879,5355,55,1
192.168.1.14,192.168.1.14,56394,5355,55,1
192.168.1.14,192.168.1.14,53384,5355,55,1
192.168.1.14,192.168.1.14,56099,5355,55,1
192.168.1.11,192.168.1.11,58522,5355,110,2
192.168.1.11,192.168.1.11,64464,5355,110,2
192.168.1.11,192.168.1.11,49753,5355,110,2
192.168.1.11,192.168.1.11,59903,5355,110,2
192.168.0.14,192.168.0.14,138,138,238,1
192.168.1.11,192.168.1.11,904,138,500,2
192.168.0.174,192.168.0.174,138,138,235,1
192.168.1.230,192.168.1.230,138,138,493,2
192.168.1.11,192.168.1.11,63889,5355,110,2
192.168.1.11,192.168.1.11,60057,5355,55,1
192.168.1.11,192.168.1.11,54537,5355,110,2
192.168.0.173,192.168.0.173,52797,5355,100,2
192.168.0.182,192.168.0.182,138,138,229,1
192.168.0.173,192.168.0.173,59618,5355,54,1
192.168.1.11,192.168.1.11,58635,5355,55,1
192.168.1.11,192.168.1.11,62100,5355,110,2
192.168.1.11,192.168.1.11,53086,5355,110,2
192.168.1.11,192.168.1.11,56266,5355,55,1
192.168.0.10,192.168.0.10,137,137,234,3
192.168.1.11,192.168.1.11,52604,5355,110,2
192.168.1.11,192.168.1.11,63836,5355,110,2
192.168.1.11,192.168.1.11,64822,5355,110,2
192.168.1.11,192.168.1.11,57340,5355,110,2
192.168.1.11,192.168.1.11,62626,5355,110,2
192.168.0.178,192.168.0.178,49773,5355,51,1
192.168.0.174,192.168.0.174,52278,5355,51,1
192.168.1.11,192.168.1.11,56332,5355,55,1
192.168.1.11,192.168.1.11,54790,5355,110,2
192.168.1.11,192.168.1.11,63217,5355,110,2
192.168.1.11,192.168.1.11,57605,5355,55,1
192.168.3.131,192.168.3.131,58915,5355,55,1
192.168.1.11,192.168.1.11,62728,5355,110,2
192.168.1.11,192.168.1.11,55239,5355,55,1
192.168.1.11,192.168.1.11,51563,5355,110,2
192.168.0.180,192.168.0.180,138,138,229,1
192.168.0.14,192.168.0.14,138,138,229,1
192.168.0.11,192.168.0.11,58211,5355,55,1
192.168.0.11,192.168.0.11,55397,5355,55,1
192.168.0.11,192.168.0.11,53927,5355,55,1
192.168.0.11,192.168.0.11,52903,5355,55,1
192.168.0.11,192.168.0.11,59704,5355,55,1
192.168.0.11,192.168.0.11,55912,5355,55,1
192.168.1.182,192.168.1.182,138,138,503,2
192.168.1.11,192.168.1.11,63596,5355,110,2
192.168.1.11,192.168.1.11,59859,5355,55,1
192.168.1.11,192.168.1.11,55051,5355,110,2
192.168.1.250,192.168.1.250,61859,5355,122,2
192.168.1.11,192.168.1.11,65432,5355,110,2
192.168.1.11,192.168.1.11,51768,5355,110,2
192.168.1.11,192.168.1.11,54069,5355,55,1
192.168.1.11,192.168.1.11,54827,5355,110,2
192.168.0.173,192.168.0.173,138,138,233,1
192.168.1.14,192.168.1.14,55691,5355,55,1
192.168.1.250,192.168.1.250,57347,5355,55,1
192.168.1.11,192.168.1.11,60053,5355,55,1
192.168.1.11,192.168.1.11,50235,5355,110,2
192.168.1.11,192.168.1.11,56160,5355,110,2
192.168.1.11,192.168.1.11,60925,5355,55,1
192.168.1.14,192.168.1.14,59970,5355,55,1
192.168.1.14,192.168.1.14,54128,5355,55,1
192.168.1.14,192.168.1.14,53735,5355,55,1
192.168.1.14,192.168.1.14,61462,5355,55,1
192.168.1.14,192.168.1.14,58028,5355,55,1
192.168.1.11,192.168.1.11,52330,5355,110,2
192.168.1.11,192.168.1.11,57816,5355,110,2
192.168.1.11,192.168.1.11,60635,5355,110,2
192.168.1.14,192.168.1.14,64098,5355,58,1
192.168.1.14,192.168.1.14,56613,5355,55,1
192.168.0.11,192.168.0.11,51565,5355,100,2
192.168.1.14,192.168.1.14,60816,5355,55,1
192.168.1.11,192.168.1.11,53705,5355,53,1
192.168.1.11,192.168.1.11,51456,5355,110,2
192.168.1.11,192.168.1.11,54851,5355,55,1
192.168.1.11,192.168.1.11,63688,5355,110,2
192.168.1.11,192.168.1.11,903,138,500,2
192.168.1.11,192.168.1.11,60293,5355,53,1
192.168.1.11,192.168.1.11,63059,5355,53,1
104.154.127.99,104.154.127.99,80,1948,430,1
192.168.1.11,192.168.1.11,51693,5355,110,2
192.168.1.11,192.168.1.11,53088,5355,110,2
192.168.0.178,192.168.0.178,138,138,229,1
192.168.1.11,192.168.1.11,62280,5355,55,1
192.168.1.11,192.168.1.11,63497,5355,110,2
192.168.1.251,192.168.1.251,138,138,241,1
192.168.1.252,192.168.1.252,138,138,241,1
192.168.1.11,192.168.1.11,63698,5355,110,2
192.168.1.11,192.168.1.11,51440,5355,55,1
192.168.1.11,192.168.1.11,65174,5355,110,2
192.168.0.176,192.168.0.176,138,138,229,1
192.168.1.11,192.168.1.11,63101,5355,104,2
192.168.1.11,192.168.1.11,61377,5355,104,2
192.168.1.11,192.168.1.11,56441,5355,104,2
192.168.1.11,192.168.1.11,63436,5355,55,1
192.168.1.11,192.168.1.11,54837,5355,55,1
192.168.1.11,192.168.1.11,59019,5355,55,1
192.168.1.11,192.168.1.11,58121,5355,110,2
192.168.0.11,192.168.0.11,138,138,229,1
192.168.1.11,192.168.1.11,62613,5355,55,1
192.168.1.11,192.168.1.11,61809,5355,110,2
192.168.1.11,192.168.1.11,49400,5355,55,1
192.168.1.11,192.168.1.11,59153,5355,110,2
192.168.1.11,192.168.1.11,49638,5355,110,2
192.168.1.11,192.168.1.11,49998,5355,110,2
192.168.1.14,192.168.1.14,138,138,241,1
192.168.1.11,192.168.1.11,51669,5355,110,2
192.168.1.11,192.168.1.11,63719,5355,110,2
192.168.1.11,192.168.1.11,64169,5355,55,1
192.168.1.11,192.168.1.11,63407,5355,110,2
192.168.0.180,192.168.0.180,138,138,229,1
192.168.0.14,192.168.0.14,138,138,229,1
192.168.0.11,192.168.0.11,60815,5355,55,1
192.168.0.11,192.168.0.11,63762,5355,55,1
192.168.0.11,192.168.0.11,58970,5355,55,1
192.168.0.12,192.168.0.12,138,138,229,1
192.168.1.182,192.168.1.182,138,138,503,2
192.168.0.11,192.168.0.11,51432,5355,55,1
192.168.0.11,192.168.0.11,62284,5355,55,1
192.168.0.11,192.168.0.11,60489,5355,55,1
192.168.0.11,192.168.0.11,54366,5355,55,1
192.168.1.14,192.168.1.14,64502,5355,55,1
192.168.0.179,192.168.0.179,138,138,229,1
192.168.1.11,192.168.1.11,64112,5355,55,1
192.168.1.11,192.168.1.11,56522,5355,110,2
192.168.1.11,192.168.1.11,52168,5355,110,2
192.168.1.11,192.168.1.11,64332,5355,110,2
192.168.0.174,192.168.0.174,64783,5355,51,1
192.168.1.11,192.168.1.11,61431,5355,110,2
192.168.1.11,192.168.1.11,60428,5355,110,2
192.168.1.11,192.168.1.11,53662,5355,110,2
192.168.1.14,192.168.1.14,52122,5355,55,1
192.168.1.14,192.168.1.14,63782,5355,55,1
192.168.1.14,192.168.1.14,51292,5355,55,1
192.168.1.14,192.168.1.14,58365,5355,55,1
192.168.1.14,192.168.1.14,51612,5355,55,1
192.168.0.173,192.168.0.173,61372,5355,54,1
192.168.1.11,192.168.1.11,53954,5355,110,2
192.168.1.11,192.168.1.11,54490,5355,110,2
192.168.1.11,192.168.1.11,62226,5355,110,2
192.168.1.11,192.168.1.11,64942,5355,55,1
192.168.1.11,192.168.1.11,62465,5355,110,2
192.168.1.11,192.168.1.11,64781,5355,110,2
192.168.1.11,192.168.1.11,54316,5355,55,1
192.168.1.11,192.168.1.11,63148,5355,110,2
192.168.1.14,192.168.1.14,61883,5355,55,1
192.168.1.14,192.168.1.14,60502,5355,55,1
192.168.1.251,192.168.1.251,138,138,241,1
192.168.1.252,192.168.1.252,138,138,241,1
192.168.1.11,192.168.1.11,52765,5355,55,1
192.168.1.11,192.168.1.11,53675,5355,110,2
192.168.1.11,192.168.1.11,63695,5355,55,1
192.168.1.11,192.168.1.11,59431,5355,110,2
192.168.0.178,192.168.0.178,138,138,229,1
192.168.1.250,192.168.1.250,54612,5355,110,2
192.168.1.250,192.168.1.250,65366,5355,122,2
192.168.0.173,192.168.0.173,49972,5355,50,1
192.168.0.10,192.168.0.10,137,137,702,9
192.168.1.230,192.168.1.230,138,138,493,2
192.168.1.11,192.168.1.11,58919,5355,55,1
192.168.1.11,192.168.1.11,63346,5355,110,2
192.168.1.11,192.168.1.11,52531,5355,110,2
192.168.1.11,192.168.1.11,55997,5355,55,1
132.245.36.34,132.245.36.34,443,1125,605,1
192.168.1.11,192.168.1.11,53264,5355,110,2
192.168.1.11,192.168.1.11,63751,5355,55,1
192.168.1.11,192.168.1.11,64302,5355,110,2
192.168.0.10,192.168.0.10,53171,137,78,1
192.168.0.10,192.168.0.10,50073,137,78,1
192.168.0.10,192.168.0.10,138,138,404,2
192.168.0.14,192.168.0.14,137,137,78,1
192.168.1.11,192.168.1.11,55882,5355,110,2
192.168.1.11,192.168.1.11,63030,5355,110,2
192.168.0.173,192.168.0.173,138,138,233,1
192.168.0.178,192.168.0.178,56862,5355,51,1
192.168.1.250,192.168.1.250,138,138,238,1
192.168.1.11,192.168.1.11,53771,5355,55,1
192.168.1.11,192.168.1.11,63673,5355,110,2
192.168.1.11,192.168.1.11,55925,5355,110,2
192.168.0.176,192.168.0.176,138,138,229,1
192.168.1.11,192.168.1.11,54918,5355,110,2
192.168.1.11,192.168.1.11,51697,5355,55,1
192.168.1.11,192.168.1.11,51470,5355,110,2
192.168.1.11,192.168.1.11,59283,5355,110,2
192.168.0.177,192.168.0.177,138,138,229,1
192.168.1.14,192.168.1.14,53194,5355,55,1
192.168.1.14,192.168.1.14,59309,5355,55,1
192.168.1.14,192.168.1.14,62919,5355,55,1
192.168.1.11,192.168.1.11,58519,5355,110,2
192.168.1.11,192.168.1.11,61724,5355,55,1
192.168.1.11,192.168.1.11,54378,5355,110,2
192.168.1.11,192.168.1.11,53234,5355,110,2
132.245.51.2,132.245.51.2,443,2360,5934,8
192.168.1.11,192.168.1.11,65361,5355,110,2
192.168.1.11,192.168.1.11,50705,5355,110,2
192.168.1.11,192.168.1.11,50263,5355,110,2
192.168.1.11,192.168.1.11,64020,5355,55,1
192.168.1.14,192.168.1.14,62763,5355,55,1
192.168.1.14,192.168.1.14,60133,5355,55,1
192.168.1.11,192.168.1.11,58255,5355,110,2
192.168.1.11,192.168.1.11,51308,5355,110,2
192.168.1.14,192.168.1.14,51608,5355,55,1
192.168.1.11,192.168.1.11,61998,5355,110,2
192.168.1.11,192.168.1.11,58293,5355,55,1
192.168.1.11,192.168.1.11,62425,5355,55,1
192.168.1.11,192.168.1.11,62368,5355,110,2
192.168.1.14,192.168.1.14,49249,5355,55,1
192.168.0.173,192.168.0.173,53613,5355,52,1
192.168.1.11,192.168.1.11,53537,5355,110,2
192.168.1.11,192.168.1.11,62155,5355,55,1
192.168.1.11,192.168.1.11,58810,5355,110,2
192.168.1.11,192.168.1.11,56312,5355,110,2
104.154.127.99,104.154.127.99,4070,2357,588,1
192.168.0.182,192.168.0.182,138,138,229,1
192.168.1.11,192.168.1.11,50048,5355,55,1
192.168.1.11,192.168.1.11,49754,5355,55,1
192.168.1.11,192.168.1.11,50740,5355,110,2
192.168.1.11,192.168.1.11,55285,5355,110,2
192.168.0.10,192.168.0.10,137,137,468,6
192.168.0.1,192.168.0.1,53,52353,58,1
192.168.1.11,192.168.1.11,58056,5355,61,1
192.168.1.11,192.168.1.11,56355,5355,110,2
192.168.1.11,192.168.1.11,52452,5355,110,2
192.168.1.11,192.168.1.11,49436,5355,110,2
192.168.1.11,192.168.1.11,61635,5355,55,1
192.168.1.11,192.168.1.11,902,138,500,2
192.168.1.11,192.168.1.11,59725,5355,110,2
192.168.1.11,192.168.1.11,49831,5355,55,1
192.168.1.11,192.168.1.11,53096,5355,55,1
192.168.1.11,192.168.1.11,51736,5355,110,2
69.166.54.80,69.166.54.80,993,1119,628,4
192.168.1.11,192.168.1.11,65451,5355,110,2
192.168.1.11,192.168.1.11,58567,5355,55,1
192.168.1.11,192.168.1.11,61232,5355,110,2
192.168.0.11,192.168.0.11,138,138,229,1
192.168.1.14,192.168.1.14,54021,5355,58,1
192.168.1.11,192.168.1.11,54813,5355,55,1
192.168.1.11,192.168.1.11,61039,5355,110,2
192.168.1.11,192.168.1.11,56690,5355,110,2
192.168.1.11,192.168.1.11,64466,5355,110,2
192.168.0.174,192.168.0.174,138,138,464,2
192.168.0.173,192.168.0.173,55465,5355,54,1
192.168.1.11,192.168.1.11,53616,5355,110,2
192.168.1.11,192.168.1.11,63863,5355,55,1
192.168.1.11,192.168.1.11,50177,5355,110,2
192.168.1.11,192.168.1.11,63691,5355,55,1
192.168.1.14,192.168.1.14,50112,5355,55,1
192.168.1.14,192.168.1.14,58165,5355,55,1
192.168.1.11,192.168.1.11,60102,5355,110,2
192.168.1.11,192.168.1.11,58748,5355,110,2
192.168.1.11,192.168.1.11,56777,5355,110,2
192.168.1.11,192.168.1.11,57182,5355,110,2
192.168.1.11,192.168.1.11,49382,5355,110,2
192.168.1.11,192.168.1.11,64901,5355,110,2
192.168.1.11,192.168.1.11,49766,5355,110,2
192.168.0.178,192.168.0.178,138,138,229,1
192.168.1.11,192.168.1.11,56427,5355,55,1
192.168.1.14,192.168.1.14,54430,5355,55,1
192.168.1.14,192.168.1.14,56899,5355,55,1
192.168.0.178,192.168.0.178,54405,5355,102,2
192.168.1.252,192.168.1.252,138,138,241,1
192.168.1.250,192.168.1.250,138,138,238,1
192.168.1.251,192.168.1.251,138,138,241,1
192.168.1.14,192.168.1.14,49696,5355,55,1
192.168.1.11,192.168.1.11,49693,5355,55,1
192.168.1.11,192.168.1.11,52759,5355,110,2
192.168.1.11,192.168.1.11,64207,5355,110,2
192.168.0.12,192.168.0.12,68,67,328,1
192.168.1.11,192.168.1.11,50574,5355,55,1
192.168.1.11,192.168.1.11,51253,5355,55,1
192.168.1.11,192.168.1.11,65177,5355,110,2
192.168.1.11,192.168.1.11,59733,5355,110,2
192.168.1.11,192.168.1.11,56694,5355,55,1
192.168.1.14,192.168.1.14,63262,5355,55,1
